GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
597,1951.73,4581.17,5523.88,588.79,300.75,-23.52,-4082.4,-39503.4,1795.59,27183.65,-9189.13,263.21,-1683.77,-8925.92,-10609.69
599,1921.52,4686.16,5576.77,594.14,330.3,-35.45,-4096.75,-39424.66,1821.25,27251.48,-9362.21,263.88,-1375.22,-9098.33,-10473.56
601,1918.25,4668.05,5561.46,584.56,315.63,-46.82,-4049.8,-39621.61,1823.88,27195.52,-9192.51,262.83,-1650.89,-8929.68,-10580.57
603,1958.8,4705.4,5520.15,590.78,330.35,-4.89,-4069.58,-39286.44,1790.86,27173.32,-9458.0,263.88,-1291.27,-9194.12,-10485.39
605,1932.94,4561.94,5530.39,568.06,290.52,-45.61,-4069.06,-39343.36,1807.24,27230.0,-9467.29,261.59,-1536.94,-9205.69,-10742.64
607,1937.8,4636.12,5476.05,580.16,301.9,-17.0,-4099.1,-39374.53,1815.85,27215.07,-9401.85,260.0,-1527.69,-9141.85,-10669.54
609,1912.31,4573.81,5615.34,567.0,331.99,-38.1,-4125.46,-39478.35,1802.64,27243.41,-9298.32,262.54,-1595.4,-9035.78,-10631.18
611,1978.42,4703.73,5570.78,590.3,320.33,-42.16,-4064.52,-39528.83,1802.54,27206.43,-9325.02,262.0,-1462.98,-9063.02,-10526.0
613,2001.02,4775.46,5599.84,607.63,313.52,-43.41,-4058.07,-39378.47,1790.39,27074.86,-9394.22,262.8,-1317.22,-9131.42,-10448.64
615,1918.16,4730.87,5573.6,586.85,323.89,-62.05,-4083.05,-39020.55,1792.73,27018.62,-9601.97,267.22,-1220.92,-9334.75,-10555.67
617,1964.35,4714.67,5637.18,603.21,350.94,-42.0,-4086.66,-39248.38,1802.23,27206.89,-9500.65,265.85,-1097.56,-9234.8,-10332.36
619,2012.43,4687.79,5582.35,585.44,323.89,-70.29,-4049.29,-39642.73,1823.84,27326.29,-9217.45,261.44,-1420.26,-8956.01,-10376.27
621,1900.55,4565.05,5536.85,571.82,308.71,-43.61,-4105.82,-39226.18,1777.05,27083.46,-9408.95,265.16,-1632.11,-9143.79,-10775.9
